64692408141.0953, 1,
219613702881.0567, 1,
78311863884.30258, 1,
139599410167.56845, 1,
149814002272.90222, 1,
199184527679.74805, 1,
188969938892.9538, 1,
204291828395.94122, 1,
97038619463.88991, 1,
238340471021.48157, 1,
78311870009.74965, 1,
86824030061.31763, 0,
59585118842.54452, 1,
238340477231.0073, 1,
115765376195.13817, 1,
83419168526.78769, 1,
129384833410.59312, 1,
97038625602.04659, 0,
202589412910.76782, 1,
262174538654.67288, 1,
224721037447.97134, 1,
69799716942.52528, 1,
57882692229.16822, 1,
195779695470.35516, 1,
100443496888.27267, 0,
280901307964.16, 1,
160028626785.0077, 1,
122575119349.8847, 1,
49370534390.64103, 1,
240042944899.91644, 1,
122575122430.83987, 1,
194077278776.3916, 1,
132789718426.23013, 0,
141301880842.70493, 1,
119170261736.98665, 1,
177052961611.36932, 1,
199184584114.14517, 1,
148111615451.37842, 1,
139599454724.62433, 1,
132789726175.06836, 1,
74907025417.13445, 1,
107253241318.03207, 1,
166838376494.18448, 1,
173648107880.2184, 1,
234935678366.5671, 0,
52775406599.35735, 1,
131087300717.65398, 1,
71502164380.14203, 1,
389857045686.9135, 1,
277496509607.09186, 1,
229828402364.15216, 1,
112360553680.65334, 1,
102145958395.89975, 1,
178755428436.92944, 1,
301330584401.22534, 1,
294520861451.1905, 1,
85121637757.37733, 1,
59585146603.81904, 1,
233233289939.89682, 1,
148111653330.26035, 1,
134492191983.90044, 1,
134492192919.75206, 1,
131087328161.92528, 1,
177053016099.92, 1,
202589511211.845, 1,
343891446422.7278, 0,
187267624223.4921, 1,
161731131751.62335, 1,
190672494122.24066, 1,
108955711954.53111, 1,
120872743576.04031, 1,
107253280079.586, 0,
47668124641.5381, 1,
49370557737.70376, 1,
98741115733.74634, 1,
187267634623.1892, 1,
173648172275.6904, 1,
364320682548.40356, 1,
199184678045.47006, 1,
95336257096.34763, 1,
114063022393.49014, 1,
136194654420.04478, 1,
132789788997.35138, 1,
127682490275.50859, 1,
171945754922.7206, 1,
257067419334.07874, 1,
197482259408.9952, 1,
258769861244.25623, 1,
299628267120.1073, 0,
107253302149.4529, 1,
205994439152.65176, 1,
229828509908.29922, 0,
107253305927.45107, 1,
180457944600.61975, 1,
306438024386.4889, 1,
93633842547.97923, 1,
66394906750.938446, 1,
122575212917.34174, 1,
207696890410.50735, 1,
265579634791.1544, 0,
