137896996573.75082, 1,
141301861711.08066, 1,
66394851042.299484, 1,
200886986501.58545, 1,
62989987853.94505, 1,
132789704651.81819, 1,
90228902373.34651, 1,
83419174188.56932, 1,
57882692458.73963, 1,
141301867461.91373, 1,
115765386156.6972, 1,
90228904345.15033, 1,
98741065520.65993, 1,
93633769417.86032, 1,
68097287077.16129, 1,
168540786391.40744, 1,
115765389559.5302, 1,
168540788920.26004, 1,
158326197124.46988, 1,
194077275840.88312, 1,
105550800133.63513, 1,
165135930309.32578, 1,
233233223984.01013, 1,
141301882084.1783, 1,
90228913190.69952, 1,
110658101551.77173, 1,
125979993222.23906, 1,
100443508657.8054, 1,
64692429535.7125, 1,
197482154545.92065, 1,
90228916283.23409, 1,
78311889880.76326, 1,
71502160533.88693, 1,
71502160730.7596, 1,
103848376661.69978, 1,
125979998589.35016, 1,
120872702088.03606, 1,
311545137817.38, 1,
219613790748.40488, 1,
154921358216.09476, 1,
131087304131.20844, 1,
195779741641.13333, 1,
80014329922.8656, 1,
117467846546.69266, 1,
57882707237.64002, 1,
308140297904.7746, 1,
192374886363.03796, 1,
144706774467.8917, 1,
153218938882.95886, 1,
228125978236.2488, 1,
171945702420.15338, 1,
102145962654.83417, 1,
85121635896.50111, 1,
165135974597.74652, 1,
83419204261.91591, 1,
86824070048.93774, 1,
69799742814.45586, 1,
177053007164.0649, 1,
199184635359.42432, 1,
44263252683.696175, 1,
114062997647.05692, 1,
49370551415.47539, 1,
151516520520.01236, 1,
148111656080.75354, 1,
175350582882.05188, 1,
165135987492.32208, 1,
83419210773.29039, 1,
178755452758.56635, 1,
158326259765.57513, 1,
100443541870.16748, 1,
125980036204.67894, 1,
216208983076.5375, 1,
131087337718.96767, 1,
120872740727.51237, 1,
103848411600.89526, 1,
124277607956.75252, 1,
102145979688.9445, 1,
160028702492.33777, 1,
112360579189.61586, 1,
124277611007.37352, 1,
115765446546.16768, 1,
80014353121.74393, 1,
76609487267.06006, 1,
199184668234.8702, 1,
120872748642.88412, 1,
120872749340.446, 1,
187267641319.28732, 1,
125980050851.40523, 1,
246852805013.5318, 1,
151516551554.227, 1,
219613880486.89832, 1,
83419226822.91571, 1,
178755487156.3119, 1,
62990029282.389336, 1,
125980059047.45712, 1,
141301959071.31738, 1,
44263264513.30069, 1,
146409260128.41516, 1,
202589559611.77078, 1,
95336264285.11493, 1,
